supporterwallet,first_date,last_date,first_from,first_to,last_from,last_to,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,TDD
0x29cc59FafA659BeeB430402cA4EE5634ce6c67af,1634397924,1678978559,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x29cc59fafa659beeb430402ca4ee5634ce6c67af,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x29cc59fafa659beeb430402ca4ee5634ce6c67af,112,574,574,0,100,0,16,2.633928571428572
0xE1D5E348aC95323D899785F438Ec1715f762eAA2,1670989379,1683598643,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xe1d5e348ac95323d899785f438ec1715f762eaa2,0xe1d5e348ac95323d899785f438ec1715f762eaa2,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,15,150,0,0,20,0,0,9.466666666666669
0x6acCA562d3eA41E503293D90D83FBca0F2747aa4,1590178101,1603723906,0x377cdb3bb134160d5b54898936bb39ac272b7351,0x6acca562d3ea41e503293d90d83fbca0f2747aa4,0x6acca562d3ea41e503293d90d83fbca0f2747aa4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,716,1086,1085,0,100,0,100,0.0921787709497206
0x337E9182b99F575c615B3355286855e9A1E9a7e0,1681070831,1683789491,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x337e9182b99f575c615b3355286855e9a1e9a7e0,0x337e9182b99f575c615b3355286855e9a1e9a7e0,0x4ebb2384cc1e86f578e37f2057b336b9027cb95a,31,34,23,0,35,0,6,0.7419354838709677
0x0655E4E9D1521AE47255FC146D9720bf272E1C13,1561419195,1671204215,0xc48c0943267ecefd0fdebcbc7dcb401621964bec,0x0655e4e9d1521ae47255fc146d9720bf272e1c13,0x0655e4e9d1521ae47255fc146d9720bf272e1c13,0x86a367badfd6ecfd8f4da42409b0a9cce1fc213a,96,1418,1418,0,100,0,36,2.145833333333333
0xd7F0EFC1736AC7E32Db2F9F48692308C62c9B020,1637952603,1655644072,0x771388495f34d21c5574fefc04cd1d5811e00ada,0xd7f0efc1736ac7e32db2f9f48692308c62c9b020,0xd7f0efc1736ac7e32db2f9f48692308c62c9b020,0xe5200e3ec21184384b65b78695bc37bb0db260cd,239,533,518,0,100,0,86,0.4435146443514644
0xCd940B834eA8dA81FfBFe94e1C1B064D2400dd0d,1679855399,1683659183,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xcd940b834ea8da81ffbfe94e1c1b064d2400dd0d,0xcd940b834ea8da81ffbfe94e1c1b064d2400dd0d,0x9c3b81967eafba0a451e324417dd4f3f353b997b,10,48,0,0,12,0,0,4.0
0x7BC2921102cb637c9FC16d3DcF89259068eA9BeC,1651919132,1683595955,0x28c6c06298d514db089934071355e5743bf21d60,0x7bc2921102cb637c9fc16d3dcf89259068ea9bec,0x7bc2921102cb637c9fc16d3dcf89259068ea9bec,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,73,371,352,0,78,0,28,4.616438356164384
0xDD8422dA958D7B9773B033717ECCCE0fBB26CE01,1681782167,1683671819,0xdd8422da958d7b9773b033717eccce0fbb26ce01,0x03506ed3f57892c85db20c36846e9c808afe9ef4,0xdd8422da958d7b9773b033717eccce0fbb26ce01,0x421510312c40486965767be5ea603aa8a5707983,5,25,18,0,5,0,6,3.8
0x48D9FeD4B47125C5fb827D7f7FC1E271571b8cD4,1680617363,1683262655,0x4cd2c35bd8e7bf3769e8d5e0b1e7aec7dbe8e6f5,0x48d9fed4b47125c5fb827d7f7fc1e271571b8cd4,0x48d9fed4b47125c5fb827d7f7fc1e271571b8cd4,0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,23,39,39,0,34,0,10,1.0434782608695652
0x40AF4e8fc3B12CF39EA191Ae1165Bb300449886c,1640670317,1655879057,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x40af4e8fc3b12cf39ea191ae1165bb300449886c,0x40af4e8fc3b12cf39ea191ae1165bb300449886c,0x00000000006c3852cbef3e08e8df289169ede581,253,501,501,0,100,0,100,0.3280632411067193
0x686ec32C61aE7d3fF16e26403EBea633274cDFB9,1521283629,1567395220,0x46c11c8b8521c3a690d5191230fe37c44a1c3716,0x686ec32c61ae7d3ff16e26403ebea633274cdfb9,0x686ec32c61ae7d3ff16e26403ebea633274cdfb9,0x486c2816703b3d76bb77ab72711646f4e83d6c10,1843,1883,1883,0,100,0,100,0.043407487791644
0x3C6ecC9d359D2b8De6412BC0CFC78f125DAd5B68,1623159754,1683337379,0x28c6c06298d514db089934071355e5743bf21d60,0x3c6ecc9d359d2b8de6412bc0cfc78f125dad5b68,0x3c6ecc9d359d2b8de6412bc0cfc78f125dad5b68,0x932261f9fc8da46c4a22e31b45c4de60623848bf,49,704,684,0,68,0,9,14.0
0x481Ba80800E7D0845718aDf42d3fdE34e8687A0e,1662220648,1669903355,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x481ba80800e7d0845718adf42d3fde34e8687a0e,0x481ba80800e7d0845718adf42d3fde34e8687a0e,0xba12222222228d8ba445958a75a0704d566bf2c8,218,252,249,0,100,0,100,0.5458715596330275
0xC67891c1941dadaf0929f0702851E075E64e482f,1639761107,1683899135,0xadd1d2da2a4ab995947a5a902a5017a1194788a1,0xc67891c1941dadaf0929f0702851e075e64e482f,0xc67891c1941dadaf0929f0702851e075e64e482f,0x32400084c286cf3e17e7b677ea9583e60a000324,70,512,488,0,90,0,25,6.685714285714286
0x0D1f5D146B7D8632D94CAEf11c6B4dC4e558503b,1675926587,1683622019,0x62335f473a4a28e143905f5ad28278784995cec5,0x0d1f5d146b7d8632d94caef11c6b4dc4e558503b,0x0d1f5d146b7d8632d94caef11c6b4dc4e558503b,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,6,93,0,0,8,0,0,14.666666666666666
0xDAaF4f7C50bfBA50fe9FF0Da2e994Ec43c10b165,1654096914,1668952043,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdaaf4f7c50bfba50fe9ff0da2e994ec43c10b165,0xdaaf4f7c50bfba50fe9ff0da2e994ec43c10b165,0xe859ff00691aa80a401c7329b8e13b8d8306fd8f,176,346,180,0,100,0,13,0.4431818181818182
0x2d481C39E28c71915feE81854D1C95cBcf5a5d74,1629996871,1668003707,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x2d481c39e28c71915fee81854d1c95cbcf5a5d74,0x2d481c39e28c71915fee81854d1c95cbcf5a5d74,0xc4448b71118c9071bcb9734a0eac55d18a153949,296,625,551,0,100,0,100,0.2635135135135135
0x25c84928c5CF3971a4CeAdf26F1808a3E11CF374,1597295128,1600110415,0x27e9f4748a2eb776be193a1f7dec2bb6daafe9cf,0x25c84928c5cf3971a4ceadf26f1808a3e11cf374,0x25c84928c5cf3971a4ceadf26f1808a3e11cf374,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,485,1003,1003,0,100,0,100,0.4103092783505154
0x1ee217d56edF0f7adC8Acd12339887A56d6151DB,1639405964,1683622067,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,0x1ee217d56edf0f7adc8acd12339887a56d6151db,0x1ee217d56edf0f7adc8acd12339887a56d6151db,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,65,516,180,0,80,0,13,7.630769230769231
0x9538Aa46209Ac8D9697211a119f0D15fD756693B,1609157730,1683614987,0x7a69f8851066ebb4297030873ec3f1da9ff5b79f,0x9538aa46209ac8d9697211a119f0d15fd756693b,0x9538aa46209ac8d9697211a119f0d15fd756693b,0xabea9132b05a70803a4e85094fd0e1800777fbef,12,866,867,0,14,0,4,71.75
0xd958803100d31011Ae044438789ff0b6cafC16A5,1672391615,1683621119,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,0xd958803100d31011ae044438789ff0b6cafc16a5,0xd958803100d31011ae044438789ff0b6cafc16a5,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,5,134,0,0,8,0,0,25.4
0x217d246D24B87D0763fA90269DAf8FD45318AcE7,1675191119,1683668819,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x217d246d24b87d0763fa90269daf8fd45318ace7,0x217d246d24b87d0763fa90269daf8fd45318ace7,0x421510312c40486965767be5ea603aa8a5707983,4,102,0,0,6,0,0,24.25
0xa7CA400d49BBa87EB606ee05af93689BD21FaB99,1650313246,1683147371,0xa7ca400d49bba87eb606ee05af93689bd21fab99,0x868cbca73915f842a70cd9584d80a57db5e690c1,0xa7ca400d49bba87eb606ee05af93689bd21fab99,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,101,390,390,0,100,0,100,0.8712871287128713
0x000000b1e67d0C1bcaafA88D45761ad61a30e0f5,1672645703,1683614951,0x4b4e14a3773ee558b6597070797fd51eb48606e5,0x000000b1e67d0c1bcaafa88d45761ad61a30e0f5,0x000000b1e67d0c1bcaafa88d45761ad61a30e0f5,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,5,131,0,0,8,0,0,24.6
0x0000000452Bbfc5541279949E5e9400821A0C92d,1656234815,1683614951,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x0000000452bbfc5541279949e5e9400821a0c92d,0x0000000452bbfc5541279949e5e9400821a0c92d,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,6,321,0,0,11,0,0,52.16666666666666
0x5A38085a8fDC96dA4BeA187c3Dfe7963Cb6F1b36,1663202614,1683664571,0x95eaa90c08d7acccd9a64274fe588298d329ab96,0x5a38085a8fdc96da4bea187c3dfe7963cb6f1b36,0x5a38085a8fdc96da4bea187c3dfe7963cb6f1b36,0x64aa545c9c63944f8e765d9a65eda3cbbdc6e620,5,240,0,0,8,0,0,47.2
0x2E898Ff7edd3D66BEBb15cFf46d07c439D63B5D9,1622604724,1631623291,0x3cd751e6b0078be393132286c442345e5dc49699,0x2e898ff7edd3d66bebb15cff46d07c439d63b5d9,0x2e898ff7edd3d66bebb15cff46d07c439d63b5d9,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,336,710,709,0,100,0,100,0.6130952380952381
0xC76F741b112ecE1409690A6e42f316aF8A322D17,1683659951,1683661319,0x98db3a41bf8bf4ded2c92a84ec0705689ddeef8b,0xc76f741b112ece1409690a6e42f316af8a322d17,0xc76f741b112ece1409690a6e42f316af8a322d17,0x421510312c40486965767be5ea603aa8a5707983,1,4,0,0,2,0,0,0.0
0x6F99eAf591a619c888A8f4587a561BC13F9d7F7A,1670953007,1683592655,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x6f99eaf591a619c888a8f4587a561bc13f9d7f7a,0x6f99eaf591a619c888a8f4587a561bc13f9d7f7a,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,9,151,48,0,13,0,2,15.77777777777778
0xd08467b552eA84745B56DC928130D3e96eC5357F,1677882599,1683622559,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,0xd08467b552ea84745b56dc928130d3e96ec5357f,0xd08467b552ea84745b56dc928130d3e96ec5357f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,8,71,0,0,13,0,0,8.0
0x46265afB9f21e0a2b4AF80e4bA825F7DC1e7215c,1663645931,1683615947,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x46265afb9f21e0a2b4af80e4ba825f7dc1e7215c,0x46265afb9f21e0a2b4af80e4ba825f7dc1e7215c,0x5c704be5b6e5627203c694198374110027c58f22,7,235,0,0,13,0,0,32.285714285714285
0xb46Eda1636689ac513Cd8604D9A40F8E200901B3,1621562186,1660233447,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xb46eda1636689ac513cd8604d9a40f8e200901b3,0xb46eda1636689ac513cd8604d9a40f8e200901b3,0x495f947276749ce646f68ac8c248420045cb7b5e,547,722,733,0,100,0,100,0.0255941499085923
0x33822dF32268E7Befb00775CB808278E53eB4341,1632247139,1641412761,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x33822df32268e7befb00775cb808278e53eb4341,0x33822df32268e7befb00775cb808278e53eb4341,0xa356867fdcea8e71aeaf87805808803806231fdc,555,599,594,0,100,0,100,0.0702702702702702
0xC49a7D4f6DB416011530d5a047Db26B036c51328,1641984228,1670663387,0xf3afc2383a0b45ae73d77b49df7f2184b1ad4b90,0xc49a7d4f6db416011530d5a047db26b036c51328,0xc49a7d4f6db416011530d5a047db26b036c51328,0x1111111254eeb25477b68fb85ed929f73a960582,226,486,486,0,100,0,100,0.4292035398230088
0x5a2954066825E629FE0666d0f344238F97372488,1609157723,1683614819,0x7a69f8851066ebb4297030873ec3f1da9ff5b79f,0x5a2954066825e629fe0666d0f344238f97372488,0x5a2954066825e629fe0666d0f344238f97372488,0xabea9132b05a70803a4e85094fd0e1800777fbef,12,866,867,0,14,0,4,71.75
0x2B915eE11D745030106438f5FebeC59744E665f9,1504705988,1556192352,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0x2b915ee11d745030106438f5febec59744e665f9,0xcc84c502ec9b9a5d81f1a21cb916ccb75bb6f4af,0x2b915ee11d745030106438f5febec59744e665f9,307,2075,2075,0,100,0,100,1.0553745928338762
0x98CAf77BbAAD13b645F76696333bB89c68D401c1,1647940883,1683620339,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x98caf77bbaad13b645f76696333bb89c68d401c1,0x98caf77bbaad13b645f76696333bb89c68d401c1,0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,82,417,390,0,100,0,16,4.7317073170731705
0xDAf399BaAF8ABFA2f307c73Bf498437c4DA1109e,1644160730,1668698183,0x36ff76472545f27a5f065e2e96210906322d45ec,0xdaf399baaf8abfa2f307c73bf498437c4da1109e,0xdaf399baaf8abfa2f307c73bf498437c4da1109e,0x62606d0261659b0e1e99d53e8e4ea8fa2d9ece9d,173,461,461,0,100,0,100,0.8497109826589595
0xc5C408EC4C61a905Ce45d41162b83eF2E06fCca0,1646488964,1680418919,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xc5c408ec4c61a905ce45d41162b83ef2e06fcca0,0xc5c408ec4c61a905ce45d41162b83ef2e06fcca0,0x4973710327edc6f8238dd2d73cf0b2e081e1b351,110,434,379,0,100,0,87,1.0818181818181818
0x1f88912c0e380fEb11c42dac4f174F3aa397a6b0,1598936158,1683621239,0x564286362092d8e7936f0549571a803b203aaced,0x1f88912c0e380feb11c42dac4f174f3aa397a6b0,0x1f88912c0e380feb11c42dac4f174f3aa397a6b0,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,20,984,0,0,30,0,0,48.65
0xC9fbC5F82B6622648fAF722e00ED59962161438b,1683545147,1683546407,0x774c3ccfde30a5e7263e8d8ec80b3d419c13ddd3,0xc9fbc5f82b6622648faf722e00ed59962161438b,0xc9fbc5f82b6622648faf722e00ed59962161438b,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,3,5,0,0,5,0,0,0.0
0x78122c4326CBb986C54E5F69a4A1217503fC5c22,1679169563,1683621287,0x80c67432656d59144ceff962e8faf8926599bcf8,0x78122c4326cbb986c54e5f69a4a1217503fc5c22,0x78122c4326cbb986c54e5f69a4a1217503fc5c22,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,29,56,0,0,36,0,0,1.4482758620689655
0xEb33ca12754cE30ADC16a56a99d6713d1B1bf4b0,1620326522,1650461407,0x8f22f2063d253846b53609231ed80fa571bc0c8f,0xeb33ca12754ce30adc16a56a99d6713d1b1bf4b0,0xeb33ca12754ce30adc16a56a99d6713d1b1bf4b0,0x7f268357a8c2552623316e2562d90e642bb538e5,335,737,497,0,100,0,71,0.3223880597014925
0xC9b907b350844547089e48C6886Ff679Cd34ee2e,1672722191,1683621443,0x4e7b110335511f662fdbb01bf958a7844118c0d4,0xc9b907b350844547089e48c6886ff679cd34ee2e,0xc9b907b350844547089e48c6886ff679cd34ee2e,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,5,130,0,0,8,0,0,24.6
0x8F0B2c2020C15B1Bc593fdf1CAE5eaaEa151458A,1573049455,1607607616,0x0b31e9737fee75157a9aa775e35a43dec1dc2059,0x8f0b2c2020c15b1bc593fdf1cae5eaaea151458a,0x8f0b2c2020c15b1bc593fdf1cae5eaaea151458a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,395,1284,1288,0,100,0,100,0.5088607594936709
0xb525F6b3b5EFCC0C54582de2F08D890F7793e3e4,1500471715,1585068565,0xbb7dac88036acd4cfb4d54a8d873248f51848aac,0xb525f6b3b5efcc0c54582de2f08d890f7793e3e4,0xb525f6b3b5efcc0c54582de2f08d890f7793e3e4,0x6b175474e89094c44da98b954eedeac495271d0f,198,2124,2130,0,100,0,100,4.53030303030303
0x6596903F1885fF7108FdEfCA3bfaD8dbFAcdb070,1672241555,1683614567,0xcbffcb2c38ecd19468d366d392ac0c1dc7f04bb6,0x6596903f1885ff7108fdefca3bfad8dbfacdb070,0x6596903f1885ff7108fdefca3bfad8dbfacdb070,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,5,136,0,0,8,0,0,25.6
0x4Be737B450754BC75f1ef0271D3C5dA525173F6b,1658432987,1683526799,0x3cd751e6b0078be393132286c442345e5dc49699,0x4be737b450754bc75f1ef0271d3c5da525173f6b,0x4be737b450754bc75f1ef0271d3c5da525173f6b,0x421510312c40486965767be5ea603aa8a5707983,22,296,34,0,25,0,6,12.772727272727272
0x6858C3ED70e40279E60592f55C680243434B75d6,1518181885,1557843344,0x21e229f2d307d7f232d608d187e4f4c6f56977a1,0x6858c3ed70e40279e60592f55c680243434b75d6,0x6858c3ed70e40279e60592f55c680243434b75d6,0x1c95b093d6c236d3ef7c796fe33f9cc6b8606714,568,1919,1940,0,100,0,100,1.2077464788732395
0xFBEB480d50B420718329DD6DDD9f6bB3aB40f039,1633424809,1683595283,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xfbeb480d50b420718329dd6ddd9f6bb3ab40f039,0xfbeb480d50b420718329dd6ddd9f6bb3ab40f039,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,73,585,585,0,96,0,7,7.698630136986301
0xd4082fee87a216F068d4210651F53b66e1d1D0f5,1547686093,1558312394,0x8648bef16489a40bba7bf9b97e605a4581e6b0f8,0xd4082fee87a216f068d4210651f53b66e1d1d0f5,0xd4082fee87a216f068d4210651f53b66e1d1d0f5,0x39755357759ce0d7f32dc8dc45414cca409ae24e,478,1577,1500,0,100,0,100,1.5
0x51460Fe2a98F6Ac6e0d3204FCC1b3A3e802fe37e,1672313699,1683614699,0x4e7b110335511f662fdbb01bf958a7844118c0d4,0x51460fe2a98f6ac6e0d3204fcc1b3a3e802fe37e,0x51460fe2a98f6ac6e0d3204fcc1b3a3e802fe37e,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,5,135,0,0,8,0,0,25.6
0x2FB10B6370A1d9c0656A9409f9744c5eaA24BdD6,1627349355,1683688187,0x28c6c06298d514db089934071355e5743bf21d60,0x2fb10b6370a1d9c0656a9409f9744c5eaa24bdd6,0x2fb10b6370a1d9c0656a9409f9744c5eaa24bdd6,0x679bdd1c961ce28e427bcc2a9bf982c92a99c73a,45,655,659,0,61,0,25,14.155555555555557
0x083e0f5A56681BC1b8337757dDbA0dd83A08eDE5,1667416439,1683595067,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x083e0f5a56681bc1b8337757ddba0dd83a08ede5,0x083e0f5a56681bc1b8337757ddba0dd83a08ede5,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,43,192,188,0,56,0,7,4.023255813953488
0x8eDa0BD868EB10604E9f773Edb8FB0cF25C8a3D6,1670330423,1683595043,0x8eda0bd868eb10604e9f773edb8fb0cf25c8a3d6,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,0x8eda0bd868eb10604e9f773edb8fb0cf25c8a3d6,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,49,158,154,0,63,0,5,2.7755102040816326
0x2c55489ea1E1A111aedffAe44112DC50Dc98012e,1671526979,1683634607,0xa7efae728d2936e78bda97dc267687568dd593f3,0x2c55489ea1e1a111aedffae44112dc50dc98012e,0x2c55489ea1e1a111aedffae44112dc50dc98012e,0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,16,144,0,0,21,0,0,8.4375
0xb5564B1A37d52fee291081964973Eac0e9F08DEe,1649240126,1662432584,0x2d9422b24f0c8f1c438fd61f5e3bb934d1caf468,0xb5564b1a37d52fee291081964973eac0e9f08dee,0xb5564b1a37d52fee291081964973eac0e9f08dee,0x2f0146ca3c62a33177959565ae9df2f86cf01551,280,402,362,0,100,0,88,0.5321428571428571
0x854f2922C387C0d11698378f46DAB496433E449A,1507945752,1679539007,0x08667387edb58e34914a8ccb5255198fb3f5b678,0x854f2922c387c0d11698378f46dab496433e449a,0x854f2922c387c0d11698378f46dab496433e449a,0xabba7d7f7f2e9eb818e7bd0c965f276b5b348fb9,92,2037,2037,0,100,0,100,12.826086956521738
0xc24e3C2e72f960fa1d54170Fa03492DDa4cE8256,1597300461,1629609688,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0xc24e3c2e72f960fa1d54170fa03492dda4ce8256,0x881d40237659c251811cec9c364ef91dc08d300c,185,1003,1003,0,100,0,100,3.189189189189189
0xb42084a9B8EC5F823F4720CaA407Ea48cDD729BF,1633714570,1680162695,0x88660649c150521fe18fc73a8a81eaeef17cf5bc,0xb42084a9b8ec5f823f4720caa407ea48cdd729bf,0xb42084a9b8ec5f823f4720caa407ea48cdd729bf,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,87,582,549,0,100,0,33,2.0804597701149423
0x82e206cBA10ad5A050f39C30ce5ad34D040dc6DB,1670283131,1683599987,0x82e206cba10ad5a050f39c30ce5ad34d040dc6db,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,0x82e206cba10ad5a050f39c30ce5ad34d040dc6db,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,21,158,177,0,25,0,2,7.761904761904762
0x10e7b9e2CD1dbfd4b9D2ffbAb83E53b47701E8bF,1662704184,1683632459,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x10e7b9e2cd1dbfd4b9d2ffbab83e53b47701e8bf,0x10e7b9e2cd1dbfd4b9d2ffbab83e53b47701e8bf,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,35,246,246,0,45,0,7,6.628571428571429
0x7CA0eb7c7957449f3ba3082E8C4f6B1938bdae99,1664723375,1683609983,0xa7eb7b85a6cff538a0bfef65db9b42b091c70c85,0x7ca0eb7c7957449f3ba3082e8c4f6b1938bdae99,0x7ca0eb7c7957449f3ba3082e8c4f6b1938bdae99,0x1c6e6af5d8316d2f3a1b19bfce6b82f38b2f6318,24,223,4,0,31,0,5,8.958333333333334
0x34281dE3DF0ac77b04A09f71bF67B5EDbF3fA7bb,1633757804,1683877811,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0x34281de3df0ac77b04a09f71bf67b5edbf3fa7bb,0x34281de3df0ac77b04a09f71bf67b5edbf3fa7bb,0x3a40312a1c376aecf855ef784371d1fb1aa2d25d,19,581,581,0,28,0,2,30.157894736842103
0x04A09d72317d55c11E019709140f3F880d4571B6,1671541127,1683603491,0xf51cd688b8744b1bfd2fba70d050de85ec4fb9fb,0x04a09d72317d55c11e019709140f3f880d4571b6,0x04a09d72317d55c11e019709140f3f880d4571b6,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,3,144,50,0,6,0,6,45.333333333333336
0x2F60fDaF2d308e58fCce1e61ca6BD40527c4257F,1679661863,1683604079,0x2abc22eb9a09ebbe7b41737ccde147f586efeb6a,0x2f60fdaf2d308e58fcce1e61ca6bd40527c4257f,0x2f60fdaf2d308e58fcce1e61ca6bd40527c4257f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,3,50,13,0,5,0,5,14.333333333333334
0x00950cd4f8B372acc90e6e1AD1f18D004E38A981,1669189115,1683605423,0x80c67432656d59144ceff962e8faf8926599bcf8,0x00950cd4f8b372acc90e6e1ad1f18d004e38a981,0x00950cd4f8b372acc90e6e1ad1f18d004e38a981,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,22,171,171,0,29,0,7,7.181818181818182
0xdC13A1273498dcdfF74D0E7feaCa072E53C9Adf3,1671541835,1683605879,0xf51cd688b8744b1bfd2fba70d050de85ec4fb9fb,0xdc13a1273498dcdff74d0e7feaca072e53c9adf3,0xdc13a1273498dcdff74d0e7feaca072e53c9adf3,0x6b175474e89094c44da98b954eedeac495271d0f,9,144,50,0,11,0,6,15.0
0xe8FbeCE10422aCe1996FC83f6571D776d8bBA6b8,1679400719,1683352535,0x629252960e1978813c2ae933a1aee06be2706c59,0xe8fbece10422ace1996fc83f6571d776d8bba6b8,0xe8fbece10422ace1996fc83f6571d776d8bba6b8,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,9,53,0,0,10,0,0,4.777777777777778
0xC6Dde1Cc1Ff60a87c8A46055C854B2D03bc185Db,1672157567,1683602951,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xc6dde1cc1ff60a87c8a46055c854b2d03bc185db,0xc6dde1cc1ff60a87c8a46055c854b2d03bc185db,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,6,137,0,0,10,0,0,21.83333333333333
0x2aa92Eb0024e3F54c35dF1b1d6879631241222f2,1654750710,1666500839,0xeb8d62d066f2d6dd3e2f93cdbe8b20a3af4e5392,0x2aa92eb0024e3f54c35df1b1d6879631241222f2,0x2aa92eb0024e3f54c35df1b1d6879631241222f2,0xabea9132b05a70803a4e85094fd0e1800777fbef,197,338,296,0,100,0,91,0.6040609137055838
0xb4D7be146ED3dA56dd3BE2081C4D71D450cf1566,1675599095,1683602855,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xb4d7be146ed3da56dd3be2081c4d71d450cf1566,0xb4d7be146ed3da56dd3be2081c4d71d450cf1566,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,21,97,49,0,29,0,2,3.952380952380953
0xc2F10D5A5f02aA231A7f50cbbDA9883Bf34F89d4,1664718311,1683609671,0x28c6c06298d514db089934071355e5743bf21d60,0xc2f10d5a5f02aa231a7f50cbbda9883bf34f89d4,0xc2f10d5a5f02aa231a7f50cbbda9883bf34f89d4,0x7ca0eb7c7957449f3ba3082e8c4f6b1938bdae99,28,223,4,0,39,0,6,7.571428571428571
0xa7eb7b85a6Cff538a0Bfef65Db9b42B091C70c85,1664720807,1683609623,0xc2f10d5a5f02aa231a7f50cbbda9883bf34f89d4,0xa7eb7b85a6cff538a0bfef65db9b42b091c70c85,0xa7eb7b85a6cff538a0bfef65db9b42b091c70c85,0x7ca0eb7c7957449f3ba3082e8c4f6b1938bdae99,21,223,4,0,27,0,4,10.19047619047619
0x316Fa981c777205F5695c6b7A745754d01c54F4F,1640427644,1683602723,0xbe023795578f18b302a2570aa48d09f66a439b93,0x316fa981c777205f5695c6b7a745754d01c54f4f,0x316fa981c777205f5695c6b7a745754d01c54f4f,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,84,504,504,0,98,0,16,5.607142857142857
0xf34303CDcB43b20f725C56E7e5e09eaB4578ab4D,1665612395,1683614051,0x8ec897c8802fb3beb0919012058a96be7f8b309e,0xf34303cdcb43b20f725c56e7e5e09eab4578ab4d,0xf34303cdcb43b20f725c56e7e5e09eab4578ab4d,0xb1fc28c2d0c8cff0f43d1a21e13757d90d5352e0,8,213,4,0,11,0,5,25.875
